,pre,post,sections
3815,RMFL,URYVR,8
3816,RMFL,VB01,96
3817,RMFR,ADAR,10
3818,RMFR,ALNL,1
3819,RMFR,AVKL,121
3820,RMFR,AVKR,96
3821,RMFR,AVL,66
3822,RMFR,BAGR,7
3823,RMFR,DVC,123
3824,RMFR,OLLR,12
3825,RMFR,OLQVL,5
3826,RMFR,RICL,22
3827,RMFR,RIGL,6
3828,RMFR,RIGR,59
3829,RMFR,RMEV,7
3830,RMFR,RMFL,3
3831,RMFR,URYVL,5
3832,RMGL,ADAL,19
3833,RMGL,ADEL,10
3834,RMGL,ADLL,16
3835,RMGL,AIAL,16
3836,RMGL,AIBR,16
3837,RMGL,AIML,74
3838,RMGL,AIYL,8
3839,RMGL,ALML,19
3840,RMGL,ALNL,45
3841,RMGL,ASHL,16
3842,RMGL,ASJL,8
3843,RMGL,ASKL,13
3844,RMGL,AVAL,5
3845,RMGL,AVAR,14
3846,RMGL,AVBR,6
3847,RMGL,AVDR,23
3848,RMGL,AVEL,28
3849,RMGL,AVFL,37
3850,RMGL,AVFR,129
3851,RMGL,AVJR,15
3852,RMGL,AVKL,1
3853,RMGL,AVKR,3
3854,RMGL,AWBL,7
3855,RMGL,CEPDL,49
3856,RMGL,CEPVL,11
3857,RMGL,DVA,1
3858,RMGL,HSNL,113
3859,RMGL,HSNR,14
3860,RMGL,IL1L,10
3861,RMGL,IL2L,15
3862,RMGL,OLLL,12
3863,RMGL,OLQDL,2
3864,RMGL,PVNL,17
3865,RMGL,PVQL,59
3866,RMGL,RIAR,4
3867,RMGL,RICL,4
3868,RMGL,RICR,10
3869,RMGL,RID,26
3870,RMGL,RIFL,36
3871,RMGL,RIGL,3
3872,RMGL,RIR,1
3873,RMGL,RIVR,10
3874,RMGL,RMDDL,7
3875,RMGL,RMDDR,35
3876,RMGL,RMDL,37
3877,RMGL,RMDR,39
3878,RMGL,RMDVL,24
3879,RMGL,RMDVR,6
3880,RMGL,RMFR,22
3881,RMGL,RMHL,25
3882,RMGL,RMHR,34
3883,RMGL,SAADL,2
3884,RMGL,SAADR,26
3885,RMGL,SAAVL,2
3886,RMGL,SAAVR,3
3887,RMGL,SIADL,6
3888,RMGL,SIADR,24
3889,RMGL,SIAVL,11
3890,RMGL,SIBDL,13
3891,RMGL,SIBDR,23
3892,RMGL,SIBVL,15
3893,RMGL,SIBVR,8
3894,RMGL,SMBDL,15
3895,RMGL,SMBDR,7
3896,RMGL,SMBVL,33
3897,RMGL,SMDDL,3
3898,RMGL,SMDDR,17
3899,RMGL,URBL,22
3900,RMGL,URXL,25
3901,RMGL,VB01,8
3902,RMGR,ADAR,26
3903,RMGR,ADER,8
3904,RMGR,ADLR,10
3905,RMGR,AIBL,3
3906,RMGR,AIMR,87
3907,RMGR,ALMR,17
3908,RMGR,ALNR,45
3909,RMGR,ASHR,20
3910,RMGR,ASJR,30
3911,RMGR,ASKR,15
3912,RMGR,AVAR,7
3913,RMGR,AVBL,1
3914,RMGR,AVBR,8
3915,RMGR,AVDL,8
3916,RMGR,AVER,36
3917,RMGR,AVFL,68
3918,RMGR,AVFR,29
3919,RMGR,AVJL,11
3920,RMGR,AVKR,10
3921,RMGR,AWAR,2
3922,RMGR,AWBR,13
3923,RMGR,BDUR,15
3924,RMGR,CEPDR,34
3925,RMGR,CEPVR,10
3926,RMGR,DVA,20
3927,RMGR,FLPR,16
3928,RMGR,HSNL,34
3929,RMGR,HSNR,98
3930,RMGR,IL1R,5
3931,RMGR,IL2R,11
3932,RMGR,OLLR,6
3933,RMGR,PLNL,1
3934,RMGR,PVNL,57
3935,RMGR,PVNR,1
3936,RMGR,PVQR,60
3937,RMGR,PVR,23
3938,RMGR,RIAL,1
3939,RMGR,RICL,12
3940,RMGR,RICR,30
3941,RMGR,RIFR,51
3942,RMGR,RIGR,9
3943,RMGR,RIR,12
3944,RMGR,RIS,18
3945,RMGR,RIVL,24
3946,RMGR,RMDDL,19
3947,RMGR,RMDL,39
3948,RMGR,RMDR,42
3949,RMGR,RMDVL,3
3950,RMGR,RMDVR,50
3951,RMGR,RMFL,22
3952,RMGR,RMHL,29
3953,RMGR,RMHR,14
3954,RMGR,SAADL,15
3955,RMGR,SAADR,8
3956,RMGR,SIADL,13
3957,RMGR,SIAVR,13
3958,RMGR,SIBDL,18
3959,RMGR,SIBDR,7
3960,RMGR,SIBVL,24
3961,RMGR,SIBVR,22
3962,RMGR,SMBDR,2
3963,RMGR,SMBVR,45
3964,RMGR,SMDDL,11
3965,RMGR,SMDDR,2
3966,RMGR,SMDVL,6
3967,RMGR,URBR,15
3968,RMGR,URXR,50
3969,RMHL,ADAL,1
3970,RMHL,ADEL,4
3971,RMHL,ADER,6
3972,RMHL,AIBR,16
3973,RMHL,ALNL,9
3974,RMHL,ALNR,17
3975,RMHL,AVAL,35
3976,RMHL,AVAR,27
3977,RMHL,AVBR,36
3978,RMHL,AVKL,15
3979,RMHL,CEPDL,5
3980,RMHL,CEPDR,36
3981,RMHL,CEPVL,10
3982,RMHL,DVA,19
3983,RMHL,FLPR,8
3984,RMHL,IL1R,9
3985,RMHL,IL1VL,3
3986,RMHL,IL2DL,16
3987,RMHL,IL2VL,6
3988,RMHL,OLLR,3
3989,RMHL,OLQDL,19
3990,RMHL,OLQDR,9
3991,RMHL,OLQVL,11
3992,RMHL,PVCR,1
3993,RMHL,RICL,91
3994,RMHL,RICR,55
3995,RMHL,RID,36
3996,RMHL,RIGL,1
3997,RMHL,RIGR,14
3998,RMHL,RIH,15
3999,RMHL,RIPL,5
4000,RMHL,RIVL,17
4001,RMHL,RIVR,49
4002,RMHL,RMDDL,26
4003,RMHL,RMDDR,6
4004,RMHL,RMDL,31
4005,RMHL,RMDR,54
4006,RMHL,RMDVL,10
4007,RMHL,RMEL,4
4008,RMHL,RMFL,41
4009,RMHL,RMHR,31
4010,RMHL,SAADR,2
4011,RMHL,SAAVL,16
4012,RMHL,SAAVR,21
4013,RMHL,SDQL,7
4014,RMHL,SDQR,36
4015,RMHL,SIADL,11
4016,RMHL,SIADR,6
4017,RMHL,SIAVL,22
4018,RMHL,SIBDL,12
4019,RMHL,SIBDR,2
4020,RMHL,SIBVR,44
4021,RMHL,SMBDL,13
4022,RMHL,SMBDR,6
4023,RMHL,SMBVL,8
4024,RMHL,SMDDL,46
4025,RMHL,SMDDR,25
4026,RMHL,SMDVL,16
4027,RMHL,SMDVR,25
4028,RMHL,URADL,3
4029,RMHL,URAVL,2
4030,RMHL,URBL,2
4031,RMHL,URBR,10
4032,RMHL,URXR,7
4033,RMHL,VB01,44
4034,RMHR,ADEL,18
4035,RMHR,AIBL,20
4036,RMHR,AIBR,1
4037,RMHR,ALML,1
4038,RMHR,ALNL,9
4039,RMHR,ALNR,3
4040,RMHR,AVAL,31
4041,RMHR,AVAR,20
4042,RMHR,AVBL,31
4043,RMHR,AVDL,3
4044,RMHR,AVER,4
4045,RMHR,AVKR,21
4046,RMHR,CEPDL,35
4047,RMHR,CEPDR,2
4048,RMHR,CEPVR,37
4049,RMHR,DVA,6
4050,RMHR,IL1L,2
4051,RMHR,IL2DR,9
4052,RMHR,IL2L,3
4053,RMHR,IL2VR,2
4054,RMHR,OLQDL,4
4055,RMHR,OLQDR,16
4056,RMHR,OLQVR,12
4057,RMHR,PLNL,4
4058,RMHR,RICL,47
4059,RMHR,RICR,120
4060,RMHR,RIGL,18
4061,RMHR,RIH,2
4062,RMHR,RIPR,4
4063,RMHR,RIVL,85
4064,RMHR,RIVR,11
4065,RMHR,RMDDL,9
4066,RMHR,RMDDR,13
4067,RMHR,RMDL,37
4068,RMHR,RMDR,27
4069,RMHR,RMDVL,1
4070,RMHR,RMDVR,17
4071,RMHR,RMER,5
4072,RMHR,RMFR,55
4073,RMHR,SAADL,4
4074,RMHR,SAADR,1
4075,RMHR,SAAVL,27
4076,RMHR,SAAVR,15
4077,RMHR,SDQR,43
4078,RMHR,SIADL,6
4079,RMHR,SIADR,6
4080,RMHR,SIAVR,55
4081,RMHR,SIBDR,36
4082,RMHR,SIBVL,6
4083,RMHR,SMBDL,2
4084,RMHR,SMBDR,25
4085,RMHR,SMBVR,11
4086,RMHR,SMDDL,4
4087,RMHR,SMDDR,30
4088,RMHR,SMDVL,37
4089,RMHR,SMDVR,10
4090,RMHR,URADR,2
4091,RMHR,URAVR,1
4092,RMHR,URBL,41
4093,RMHR,URBR,7
4094,RMHR,URXL,6
4095,RMHR,URXR,6
4096,RMHR,URYDL,1
4097,RMHR,VB01,12
4098,SAADL,ADAL,32
4099,SAADL,ADEL,12
4100,SAADL,ADER,8
4101,SAADL,ALNL,10
4102,SAADL,AVEL,2
4103,SAADL,AVER,10
4104,SAADL,AVKL,5
4105,SAADL,AVKR,38
4106,SAADL,CEPDR,2
4107,SAADL,DVA,2
4108,SAADL,DVC,22
4109,SAADL,OLLR,15
4110,SAADL,PLNR,34
4111,SAADL,PVNL,7
4112,SAADL,RICL,2
4113,SAADL,RICR,5
4114,SAADL,RIGL,58
4115,SAADL,RIGR,3
4116,SAADL,RIH,14
4117,SAADL,RIML,84
4118,SAADL,RIMR,80
4119,SAADL,RIVR,87
4120,SAADL,RMDDL,19
4121,SAADL,RMDL,6
4122,SAADL,RMDVR,36
4123,SAADL,RMFL,88
4124,SAADL,RMFR,18
4125,SAADL,SAAVL,1
4126,SAADL,SAAVR,46
4127,SAADL,SDQL,1
4128,SAADL,SDQR,1
4129,SAADL,SIADL,40
4130,SAADL,SIBDL,27
4131,SAADL,SIBVL,25
4132,SAADL,SIBVR,18
4133,SAADL,SMBDL,20
4134,SAADL,SMBDR,7
4135,SAADL,SMBVL,83
4136,SAADL,SMBVR,2
4137,SAADL,SMDDL,32
4138,SAADL,SMDVR,70
4139,SAADL,URBR,2
4140,SAADL,URYVL,7
4141,SAADL,VB01,92
4142,SAADL,VB02,27
4143,SAADR,ADAR,14
4144,SAADR,ADEL,19
4145,SAADR,ADER,19
4146,SAADR,AINL,1
4147,SAADR,ALML,9
4148,SAADR,ALNL,31
4149,SAADR,ALNR,7
4150,SAADR,AQR,16
4151,SAADR,AVEL,19
4152,SAADR,AVER,5
4153,SAADR,AVHL,1
4154,SAADR,AVKL,32
4155,SAADR,DVA,11
4156,SAADR,DVC,11
4157,SAADR,FLPL,40
4158,SAADR,IL1VR,3
4159,SAADR,IL2VR,2
4160,SAADR,OLLL,21
4161,SAADR,PLNL,19
4162,SAADR,PVPR,2
4163,SAADR,RICL,8
4164,SAADR,RIGL,27
4165,SAADR,RIGR,73
4166,SAADR,RIH,9
4167,SAADR,RIML,46
4168,SAADR,RIMR,90
4169,SAADR,RIR,5
4170,SAADR,RIS,17
4171,SAADR,RIVL,78
4172,SAADR,RMDDR,23
4173,SAADR,RMDR,6
4174,SAADR,RMDVL,7
4175,SAADR,RMFL,36
4176,SAADR,RMFR,118
4177,SAADR,SAADL,23
4178,SAADR,SAAVL,47
4179,SAADR,SAAVR,1
4180,SAADR,SDQL,7
4181,SAADR,SDQR,6
4182,SAADR,SIADR,22
4183,SAADR,SIBDR,17
4184,SAADR,SIBVL,3
4185,SAADR,SIBVR,8
4186,SAADR,SMBDR,27
4187,SAADR,SMBVL,4
4188,SAADR,SMBVR,51
4189,SAADR,SMDDL,6
4190,SAADR,SMDDR,54
4191,SAADR,SMDVL,43
4192,SAADR,SMDVR,1
4193,SAADR,URAVR,1
4194,SAADR,URBL,6
4195,SAADR,URYVR,10
4196,SAAVL,ADAR,3
4197,SAAVL,ADEL,7
4198,SAAVL,ADER,16
4199,SAAVL,AINR,3
4200,SAAVL,ALA,3
4201,SAAVL,ALNL,33
4202,SAAVL,ASER,6
4203,SAAVL,AVEL,1
4204,SAAVL,AVER,5
4205,SAAVL,AVKL,1
4206,SAAVL,BAGL,10
4207,SAAVL,BAGR,7
4208,SAAVL,DVA,8
4209,SAAVL,OLLR,4
4210,SAAVL,PLNL,57
4211,SAAVL,RICR,3
4212,SAAVL,RIGR,10
4213,SAAVL,RIH,9
4214,SAAVL,RIML,53
4215,SAAVL,RIMR,107
4216,SAAVL,RIVL,30
4217,SAAVL,RIVR,10
4218,SAAVL,RMDL,4
4219,SAAVL,RMDVL,32
4220,SAAVL,RMFR,139
4221,SAAVL,SDQR,6
4222,SAAVL,SIADL,9
4223,SAAVL,SIAVL,2
4224,SAAVL,SIBDR,9
4225,SAAVL,SIBVL,3
4226,SAAVL,SMBDL,17
4227,SAAVL,SMBDR,39
4228,SAAVL,SMBVR,66
4229,SAAVL,SMDDL,6
4230,SAAVL,SMDDR,98
4231,SAAVL,SMDVL,100
4232,SAAVL,SMDVR,18
4233,SAAVL,URYDL,5
4234,SAAVL,URYDR,2
4235,SAAVR,ADER,7
4236,SAAVR,AINL,2
4237,SAAVR,ALA,2
4238,SAAVR,ALNL,6
4239,SAAVR,ALNR,11
4240,SAAVR,ASEL,1
4241,SAAVR,AVER,5
4242,SAAVR,BAGL,1
4243,SAAVR,BAGR,11
4244,SAAVR,DVA,17
4245,SAAVR,IL1R,5
4246,SAAVR,OLLL,2
4247,SAAVR,PLNR,28
4248,SAAVR,RICR,5
4249,SAAVR,RIGL,11
4250,SAAVR,RIML,66
4251,SAAVR,RIMR,49
4252,SAAVR,RIVL,18
4253,SAAVR,RIVR,20
4254,SAAVR,RMDR,2
4255,SAAVR,RMDVR,29
4256,SAAVR,RMFL,112
4257,SAAVR,SAAVL,34
4258,SAAVR,SDQL,5
4259,SAAVR,SDQR,27
4260,SAAVR,SIADL,2
4261,SAAVR,SIADR,10
4262,SAAVR,SIAVL,30
4263,SAAVR,SIAVR,5
4264,SAAVR,SIBDR,6
4265,SAAVR,SIBVL,5
4266,SAAVR,SIBVR,3
4267,SAAVR,SMBDL,35
4268,SAAVR,SMBDR,9
4269,SAAVR,SMBVL,44
4270,SAAVR,SMDDL,69
4271,SAAVR,SMDDR,12
4272,SAAVR,SMDVR,99
4273,SAAVR,URYDL,5
4274,SAAVR,URYDR,5
4275,SAAVR,VB01,111
4276,SDQL,ADEL,6
4277,SDQL,AINL,6
4278,SDQL,ALML,35
4279,SDQL,ALMR,9
4280,SDQL,AVHL,3
4281,SDQL,AVL,7
4282,SDQL,BDUL,17
4283,SDQL,BDUR,6
4284,SDQL,CEPVL,4
4285,SDQL,CEPVR,19
4286,SDQL,FLPL,13
4287,SDQL,PVNL,25
4288,SDQL,PVR,18
4289,SDQL,RICL,41
4290,SDQL,RICR,49
4291,SDQL,RID,9
4292,SDQL,RIFL,5
4293,SDQL,RIPR,4
4294,SDQL,RIS,31
4295,SDQL,RMFL,19
4296,SDQL,SDQR,71
4297,SDQL,VB01,35
4298,SDQR,ADAL,8
4299,SDQR,ADAR,6
4300,SDQR,ADER,7
4301,SDQR,AINR,1
4302,SDQR,ALML,12
4303,SDQR,ALMR,40
4304,SDQR,AVHR,1
4305,SDQR,AVL,3
4306,SDQR,BDUL,2
4307,SDQR,BDUR,10
4308,SDQR,CEPVL,14
4309,SDQR,CEPVR,10
4310,SDQR,FLPL,8
4311,SDQR,FLPR,3
4312,SDQR,PVNL,27
4313,SDQR,PVNR,19
4314,SDQR,PVR,53
4315,SDQR,RICL,37
4316,SDQR,RICR,60
4317,SDQR,RID,6
4318,SDQR,RIFL,1
4319,SDQR,RIFR,3
4320,SDQR,RIPL,2
4321,SDQR,RIR,8
4322,SDQR,RIS,15
4323,SDQR,RMFL,23
4324,SDQR,RMFR,44
4325,SDQR,VB01,26
4326,SIADL,ADAR,4
4327,SIADL,ADER,4
4328,SIADL,AINR,2
4329,SIADL,ALA,3
4330,SIADL,ALMR,24
4331,SIADL,ALNR,30
4332,SIADL,AQR,1
4333,SIADL,ASJR,5
4334,SIADL,AVEL,5
4335,SIADL,AVER,34
4336,SIADL,AVFR,3
4337,SIADL,AVKL,62
4338,SIADL,AVKR,51
4339,SIADL,CEPDR,7
4340,SIADL,DVA,54
4341,SIADL,IL1VL,5
4342,SIADL,IL2VL,3
4343,SIADL,RICL,39
4344,SIADL,RICR,16
4345,SIADL,RIGL,48
4346,SIADL,RIH,6
4347,SIADL,RMEV,4
4348,SIADL,RMFL,1
4349,SIADL,SDQR,8
4350,SIADL,SIAVL,100
4351,SIADL,SIAVR,5
4352,SIADL,SIBDL,121
4353,SIADL,SIBDR,13
4354,SIADL,SIBVL,34
4355,SIADL,SIBVR,19
4356,SIADL,URAVL,2
4357,SIADL,URBR,4
4358,SIADL,URYDL,3
4359,SIADL,URYVL,8
4360,SIADL,VB01,12
4361,SIADR,ADAR,25
4362,SIADR,AINL,4
4363,SIADR,ALA,4
4364,SIADR,ALML,30
4365,SIADR,ALNL,24
4366,SIADR,AQR,1
4367,SIADR,ASJL,5
4368,SIADR,AVEL,23
4369,SIADR,AVER,11
4370,SIADR,AVFR,2
4371,SIADR,AVHL,6
4372,SIADR,AVKL,31
4373,SIADR,AVKR,56
4374,SIADR,AVL,51
4375,SIADR,CEPDL,9
4376,SIADR,DVA,57
4377,SIADR,FLPL,1
4378,SIADR,IL1VR,6
4379,SIADR,IL2VR,3
4380,SIADR,OLQDL,2
4381,SIADR,RICR,34
4382,SIADR,RID,1
4383,SIADR,RIGR,19
4384,SIADR,RIH,5
4385,SIADR,RIS,10
4386,SIADR,RMEV,1
4387,SIADR,SDQL,43
4388,SIADR,SIADL,8
4389,SIADR,SIAVL,9
4390,SIADR,SIAVR,96
4391,SIADR,SIBDL,4
4392,SIADR,SIBDR,108
4393,SIADR,SIBVL,14
4394,SIADR,SIBVR,30
4395,SIADR,URAVR,2
4396,SIADR,URBL,5
4397,SIADR,URYDR,3
4398,SIADR,URYVR,6
4399,SIAVL,ADAL,18
4400,SIAVL,ADEL,3
4401,SIAVL,ADFL,7
4402,SIAVL,AIML,16
4403,SIAVL,ALNL,11
4404,SIAVL,AQR,18
4405,SIAVL,AVER,100
4406,SIAVL,AVFL,19
4407,SIAVL,AVFR,15
4408,SIAVL,AVKL,38
4409,SIAVL,AVKR,60
4410,SIAVL,BAGL,2
4411,SIAVL,CEPVL,45
4412,SIAVL,DVA,100
4413,SIAVL,FLPL,32
4414,SIAVL,FLPR,3
4415,SIAVL,IL1VL,5
4416,SIAVL,IL2VL,1
4417,SIAVL,OLLL,7
4418,SIAVL,OLQVL,1
4419,SIAVL,PLNR,65
4420,SIAVL,PVNL,15
4421,SIAVL,PVPL,7
4422,SIAVL,RICL,25
4423,SIAVL,RICR,13
4424,SIAVL,RID,9
4425,SIAVL,RIGR,2
4426,SIAVL,RIH,24
4427,SIAVL,RMEV,12
4428,SIAVL,SDQL,2
4429,SIAVL,SDQR,32
4430,SIAVL,SIBDL,105
4431,SIAVL,SIBVL,127
4432,SIAVL,SIBVR,73
4433,SIAVL,URAVL,4
4434,SIAVL,URBL,8
4435,SIAVR,ADAR,15
4436,SIAVR,AIMR,20
4437,SIAVR,ALNR,2
4438,SIAVR,AVEL,92
4439,SIAVR,AVJL,3
4440,SIAVR,AVKL,73
4441,SIAVR,AVKR,76
4442,SIAVR,AVL,8
4443,SIAVR,AVM,9
4444,SIAVR,BAGR,1
4445,SIAVR,CEPVR,25
4446,SIAVR,DVA,152
4447,SIAVR,FLPR,15
4448,SIAVR,IL1R,1
4449,SIAVR,IL1VR,6
4450,SIAVR,IL2VR,4
4451,SIAVR,OLLR,3
4452,SIAVR,PLNL,140
4453,SIAVR,PVR,30
4454,SIAVR,PVT,9
4455,SIAVR,RICL,20
4456,SIAVR,RICR,51
4457,SIAVR,RIGR,4
4458,SIAVR,RIS,10
4459,SIAVR,SABD,13
4460,SIAVR,SDQR,45
4461,SIAVR,SIBDL,7
4462,SIAVR,SIBDR,129
4463,SIAVR,SIBVL,78
4464,SIAVR,SIBVR,118
4465,SIAVR,URAVR,4
4466,SIAVR,URBR,17
4467,SIBDL,ADAL,31
4468,SIBDL,ADAR,4
4469,SIBDL,ADER,11
4470,SIBDL,ADFL,17
4471,SIBDL,AINR,3
4472,SIBDL,ALA,2
4473,SIBDL,ALMR,33
4474,SIBDL,ALNL,1
4475,SIBDL,ALNR,40
4476,SIBDL,AQR,6
4477,SIBDL,ASJR,4
4478,SIBDL,AVFR,4
4479,SIBDL,AVHR,1
4480,SIBDL,BAGL,3
4481,SIBDL,CEPDR,1
4482,SIBDL,DVA,29
4483,SIBDL,OLLR,2
4484,SIBDL,PVPR,3
4485,SIBDL,RICL,15
4486,SIBDL,RICR,12
4487,SIBDL,RID,3
4488,SIBDL,SIBVL,142
4489,SIBDL,SIBVR,39
4490,SIBDL,URBL,4
4491,SIBDL,URBR,2
4492,SIBDL,URYDR,2
4493,SIBDL,URYVL,8
4494,SIBDL,VB01,4
4495,SIBDR,ADAL,2
4496,SIBDR,ADAR,51
4497,SIBDR,ADEL,35
4498,SIBDR,ADFR,2
4499,SIBDR,AIML,3
4500,SIBDR,AINL,17
4501,SIBDR,ALA,4
4502,SIBDR,ALNL,32
4503,SIBDR,AQR,5
4504,SIBDR,ASJL,4
4505,SIBDR,AVEL,41
4506,SIBDR,AVER,1
4507,SIBDR,AVFR,3
4508,SIBDR,AVHL,6
4509,SIBDR,AVKL,7
4510,SIBDR,AVKR,6
4511,SIBDR,BAGR,9
4512,SIBDR,CEPVR,23
4513,SIBDR,DVA,21
4514,SIBDR,IL1VR,5
4515,SIBDR,IL2VR,4
4516,SIBDR,OLLL,1
4517,SIBDR,OLQVR,14
4518,SIBDR,PLNL,72
4519,SIBDR,PVPR,3
4520,SIBDR,RICL,50
4521,SIBDR,RICR,13
4522,SIBDR,RID,2
4523,SIBDR,RIFR,2
4524,SIBDR,RIPR,5
4525,SIBDR,SDQL,26
4526,SIBDR,SIBDL,6
4527,SIBDR,SIBVL,39
4528,SIBDR,SIBVR,123
4529,SIBDR,URAVR,3
4530,SIBDR,URBL,3
4531,SIBDR,URBR,14
4532,SIBDR,URYDL,4
4533,SIBDR,URYVR,8
4534,SIBVL,ADAL,39
4535,SIBVL,ADAR,4
4536,SIBVL,ADEL,1
4537,SIBVL,ADER,3
4538,SIBVL,ADFL,14
4539,SIBVL,ALMR,22
4540,SIBVL,ALNL,5
4541,SIBVL,AQR,52
4542,SIBVL,AVER,31
4543,SIBVL,AVJL,5
4544,SIBVL,AVM,26
4545,SIBVL,BAGL,9
4546,SIBVL,BAGR,1
4547,SIBVL,CEPDL,13
4548,SIBVL,CEPVR,8
4549,SIBVL,DVA,140
4550,SIBVL,IL1VL,4
4551,SIBVL,IL1VR,3
4552,SIBVL,IL2DL,3
4553,SIBVL,IL2VL,4
4554,SIBVL,IL2VR,1
4555,SIBVL,OLLL,4
4556,SIBVL,OLLR,5
4557,SIBVL,OLQDL,32
4558,SIBVL,PLNL,17
4559,SIBVL,PVPL,12
4560,SIBVL,PVPR,5
4561,SIBVL,PVR,56
4562,SIBVL,RICL,1
4563,SIBVL,RICR,84
4564,SIBVL,RID,7
4565,SIBVL,RIGL,3
4566,SIBVL,RIGR,11
4567,SIBVL,RIPR,7
4568,SIBVL,SABD,9
4569,SIBVL,SDQL,19
4570,SIBVL,SDQR,5
4571,SIBVL,URAVL,3
4572,SIBVL,URAVR,4
4573,SIBVL,URBL,16
4574,SIBVL,URBR,1
4575,SIBVL,URYDR,4
4576,SIBVL,URYVL,2
4577,SIBVL,URYVR,5
4578,SIBVL,VB01,2
4579,SIBVR,ADAL,36
4580,SIBVR,ADAR,12
4581,SIBVR,ADEL,11
4582,SIBVR,ADFR,24
4583,SIBVR,ALNR,3
4584,SIBVR,AQR,43
4585,SIBVR,ASGL,5
4586,SIBVR,AVEL,1
4587,SIBVR,AVER,7
4588,SIBVR,AVFL,13
4589,SIBVR,AVFR,20
4590,SIBVR,AVHR,14
4591,SIBVR,AVJL,11
4592,SIBVR,AVKR,21
4593,SIBVR,AVL,11
4594,SIBVR,AVM,3
4595,SIBVR,BAGL,5
4596,SIBVR,BAGR,8
4597,SIBVR,BDUL,5
4598,SIBVR,CEPDR,7
4599,SIBVR,DVA,96
4600,SIBVR,FLPL,32
4601,SIBVR,IL1R,6
4602,SIBVR,IL1VL,5
4603,SIBVR,IL1VR,4
4604,SIBVR,IL2VL,3
4605,SIBVR,IL2VR,3
4606,SIBVR,OLLL,3
4607,SIBVR,OLLR,9
4608,SIBVR,OLQDR,16
4609,SIBVR,PLNR,12
4610,SIBVR,PVNL,22
4611,SIBVR,PVPR,3
4612,SIBVR,RICL,158
4613,SIBVR,RICR,11
4614,SIBVR,RID,126
4615,SIBVR,RIGR,14
4616,SIBVR,RIH,12
4617,SIBVR,RIPR,1
4618,SIBVR,RIR,1
4619,SIBVR,RMEV,10
4620,SIBVR,SDQL,14
4621,SIBVR,SDQR,14
4622,SIBVR,SIBVL,67
4623,SIBVR,URAVL,2
4624,SIBVR,URAVR,5
4625,SIBVR,URBL,1
4626,SIBVR,URBR,18
4627,SIBVR,URYVL,7
4628,SMBDL,ADAL,4
4629,SMBDL,ADEL,5
4630,SMBDL,ADER,10
4631,SMBDL,ADFL,24
4632,SMBDL,AIMR,9
4633,SMBDL,ALA,1
4634,SMBDL,ALMR,17
4635,SMBDL,ALNR,11
4636,SMBDL,ASJR,3
4637,SMBDL,AVER,27
4638,SMBDL,AVFR,3
4639,SMBDL,AVHR,8
4640,SMBDL,AVKL,45
4641,SMBDL,AVKR,44
4642,SMBDL,CEPDR,37
4643,SMBDL,DVA,78
4644,SMBDL,DVC,14
4645,SMBDL,IL1DR,1
4646,SMBDL,IL1VL,5
4647,SMBDL,IL2DR,4
4648,SMBDL,IL2VL,3
4649,SMBDL,OLQDR,35
4650,SMBDL,PVT,6
4651,SMBDL,RICL,24
4652,SMBDL,RICR,9
4653,SMBDL,RIGL,69
4654,SMBDL,RIGR,24
4655,SMBDL,RIH,7
4656,SMBDL,RIR,6
4657,SMBDL,RIVL,25
4658,SMBDL,RIVR,13
4659,SMBDL,RMED,14
4660,SMBDL,RMEV,9
4661,SMBDL,RMFL,8
4662,SMBDL,SDQR,18
4663,SMBDL,SIADL,153
4664,SMBDL,SIAVL,108
4665,SMBDL,SIBDL,141
4666,SMBDL,SIBDR,12
4667,SMBDL,SIBVL,54
4668,SMBDL,SIBVR,41
4669,SMBDL,SMBVL,61
4670,SMBDL,SMBVR,6
4671,SMBDL,SMDDL,28
4672,SMBDL,SMDVL,16
4673,SMBDL,SMDVR,1
4674,SMBDL,URAVL,4
4675,SMBDL,URBL,1
4676,SMBDL,URBR,21
4677,SMBDL,URYVL,9
4678,SMBDL,VB01,26
4679,SMBDR,ADAR,35
4680,SMBDR,ADFR,34
4681,SMBDR,AIML,2
4682,SMBDR,ALML,44
4683,SMBDR,ALNL,40
4684,SMBDR,AQR,5
4685,SMBDR,AVEL,10
4686,SMBDR,AVHL,8
4687,SMBDR,AVKL,28
4688,SMBDR,AVKR,70
4689,SMBDR,AVL,44
4690,SMBDR,AVM,4
4691,SMBDR,BAGR,1
4692,SMBDR,CEPDL,39
4693,SMBDR,CEPDR,11
4694,SMBDR,CEPVR,3
4695,SMBDR,DVA,62
4696,SMBDR,FLPR,8
4697,SMBDR,IL2DL,4
4698,SMBDR,OLQDL,36
4699,SMBDR,PVPR,9
4700,SMBDR,PVT,10
4701,SMBDR,RICL,46
4702,SMBDR,RICR,23
4703,SMBDR,RIFR,5
4704,SMBDR,RIGL,1
4705,SMBDR,RIGR,72
4706,SMBDR,RIH,26
4707,SMBDR,RIS,14
4708,SMBDR,RIVL,10
4709,SMBDR,RIVR,7
4710,SMBDR,RMED,15
4711,SMBDR,SDQL,18
4712,SMBDR,SIADR,197
4713,SMBDR,SIAVR,119
4714,SMBDR,SIBDL,4
4715,SMBDR,SIBDR,120
4716,SMBDR,SIBVL,34
4717,SMBDR,SIBVR,100
4718,SMBDR,SMBDL,25
4719,SMBDR,SMBVL,6
4720,SMBDR,SMBVR,90
